,sbj_ID,Age,Gender,Education,L1,L2,L3,L4,otherLs,task,AoAL1,AoAL2,AoAL3,AoAL4,AoAgioL1,AoAgioL2,AoAgioL3,AoAgioL4,anniInstrL1,anniInstrL2,anniInstrL3,anniInstrL4,anniPaeseL1,anniPaeseL2,anniPaeseL3,anniPaeseL4,anniFamigliaL1,anniFamigliaL2,anniFamigliaL3,anniFamigliaL4,anniLavoroL1,anniLavoroL2,anniLavoroL3,anniLavoroL4,PercAmiciL1,PercAmiciL2,PercAmiciL3,PercAmiciL4,PercFamigliaL1,PercFamigliaL2,PercFamigliaL3,PercFamigliaL4,PercLavoroL1,PercLavoroL2,PercLavoroL3,PercLavoroL4,PercStessoL1,PercStessoL2,PercStessoL3,PercStessoL4,PercCalcoliL1,PercCalcoliL2,PercCalcoliL3,PercCalcoliL4,ProfParlaL1,ProfParlaL2,ProfParlaL3,ProfParlaL4,ProfCapisceL1,ProfCapisceL2,ProfCapisceL3,ProfCapisceL4,ProfLeggeL1,ProfLeggeL2,ProfLeggeL3,ProfLeggeL4,AttentionL1,AttentionL2,AttentionL3,AttentionL4,ProfScriveL1,ProfScriveL2,ProfScriveL3,ProfScriveL4,AttMiStessoL1,AttMiStessoL2,AttMiStessoL3,AttMiStessoL4,AttCulturaL1,AttCulturaL2,AttCulturaL3,AttCulturaL4,AttLivNativoL1,AttLivNativoL2,AttLivNativoL3,AttLivNativoL4,AttMadrelinguaL1,AttMadrelinguaL2,AttMadrelinguaL3,AttMadrelinguaL4,HistoryL1Score,HistoryL2Score,HistoryL3Score,HistoryL4Score,UseL1Score,UseL2Score,UseL3Score,UseL4Score,ProficiencyL1Score,ProficiencyL2Score,ProficiencyL3Score,ProficiencyL4Score,AttitudeL1Score,AttitudeL2Score,AttitudeL3Score,AttitudeL4Score,L1Score,L2Score,L3Score,L4Score,AoEaseL1,AoEaseL2,yearsEduL1,yearsEduL2,yearsCountryL1,yearsCountryL2,yearsFamilyL1,yearsFamilyL2,yearsWorkL1,yearsWorkL2,PercFriendsL1,PercFriendsL2,PercFamilyL1,PercFamilyL2,PercWorkL1,PercWorkL2,PercSelfL1,PercSelfL2,PercCountL1,PercCountL2,ProfSpeakL1,ProfSpeakL2,ProfUnderstandL1,ProfUnderstandL2,ProfReadL1,ProfReadL2,ProfWriteL1,ProfWriteL2,AttSelfL1,AttSelfL2,AttCultureL1,AttCultureL2,AttNativeLevelL1,AttNativeLevelL2,AttMothertongueL1,AttMothertongueL2,AoEaseL3,AoEaseL4,yearsEduL3,yearsEduL4,yearsCountryL3,yearsCountryL4,yearsFamilyL3,yearsFamilyL4,yearsWorkL3,yearsWorkL4,PercFriendsL3,PercFriendsL4,PercFamilyL3,PercFamilyL4,PercWorkL3,PercWorkL4,PercSelfL3,PercSelfL4,PercCountL3,PercCountL4,ProfSpeakL3,ProfSpeakL4,ProfUnderstandL3,ProfUnderstandL4,ProfReadL3,ProfReadL4,ProfWriteL3,ProfWriteL4,AttSelfL3,AttSelfL4,AttCultureL3,AttCultureL4,AttNativeLevelL3,AttNativeLevelL4,AttMothertongueL3,AttMothertongueL4
0,60f579085ebf24f9c80f223e,21,Woman,MinusCollege,English,Sepedi,IsiZulu,Setswana,no,BLP,13,19.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,29.964000000000002,30.418,23.608,27.240000000000002,28.340000000000003,20.71,5.45,1.09,54.480000000000004,54.480000000000004,38.59,49.94,43.13,54.480000000000004,49.94,47.67,155.91400000000002,160.08800000000002,117.588,125.94,15.0,19.0,5.0,5.0,5.0,7.0,20.0,6.0,8.0,11.0,4.0,3.0,1.0,9.0,6.0,3.0,5.0,4.0,10.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,12.0,20.0,13.0,5.0,7.0,8.0,8.0,10.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,5.0,6.0,4.0,5.0,2.0,5.0,6.0,6.0,4.0,3.0,6.0,6.0,6.0,6.0
0,60f6b8f8e574e14634ead43e,21,Man,HighSchool,English,Tshivenda,n/a,n/a,no,BLP,19,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,36.32,36.774,0.0,0.0,41.42,13.080000000000002,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,40.86,49.94,0.0,0.0,173.08000000000004,154.274,0.0,0.0,20.0,20.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,0.0,7.0,3.0,2.0,8.0,9.0,1.0,10.0,0.0,10.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,0.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60f88d7fef1959734061e5a7,22,Woman,MinusCollege,Polish,English,n/a,n/a,no,BLP,20,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,51.756,13.620000000000001,0.0,0.0,50.14,4.36,0.0,0.0,54.480000000000004,40.86,0.0,0.0,54.480000000000004,20.43,0.0,0.0,210.856,79.27000000000001,0.0,0.0,20.0,0.0,14.0,14.0,20.0,1.0,20.0,0.0,20.0,1.0,8.0,2.0,10.0,0.0,8.0,2.0,10.0,0.0,10.0,0.0,6.0,4.0,6.0,5.0,6.0,4.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60fd0845a9a6b47d7adfea22,22,Woman,PlusCollege,Afrikaans,English,n/a,n/a,No,BLP,20,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,48.578,35.412,0.0,0.0,31.610000000000003,22.89,0.0,0.0,54.480000000000004,52.21,0.0,0.0,54.480000000000004,20.43,0.0,0.0,189.14800000000002,130.942,0.0,0.0,20.0,11.0,13.0,13.0,20.0,20.0,20.0,2.0,14.0,14.0,5.0,5.0,5.0,5.0,1.0,9.0,9.0,1.0,9.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,0.0,6.0,0.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60fd0f49858465796afd5da9,25,Woman,College,Spanish,English,French,n/a,no,BLP,20,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,50.848,11.804,1.816,0.0,43.6,9.81,11.99,0.0,54.480000000000004,54.480000000000004,13.620000000000001,0.0,54.480000000000004,40.86,27.240000000000002,0.0,203.40800000000002,116.95400000000001,54.666000000000004,0.0,20.0,4.0,12.0,14.0,20.0,0.0,20.0,0.0,20.0,0.0,9.0,1.0,10.0,0.0,7.0,2.0,5.0,5.0,9.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,2.0,,3.0,,1.0,,0.0,,0.0,,0.0,,6.0,,6.0,
0,60fd703ecd62eb39eb07c328,23,Donna,Uni,italiano,inglese,francese,tedesco,no,BLP,20,15.0,8.0,11.0,20.0,6.0,2.0,0.0,13.0,13.0,5.0,4.0,20.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,6.0,6.0,3.0,0.0,6.0,6.0,5.0,1.0,6.0,6.0,5.0,1.0,true,true,true,true,6.0,6.0,3.0,1.0,6.0,6.0,1.0,2.0,6.0,3.0,0.0,0.0,6.0,6.0,4.0,6.0,6.0,6.0,2.0,3.0,43.584,16.344,6.8100000000000005,6.8100000000000005,33.79,20.71,0.0,0.0,54.480000000000004,54.480000000000004,36.32,6.8100000000000005,54.480000000000004,47.67,15.89,24.97,186.334,139.204,59.02,38.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60fd913b3fd4aeea9829cff3,20,Man,MinusCollege,english,hindi,n/a,n/a,no,BLP,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,54.480000000000004,36.32,0.0,0.0,33.79,20.71,0.0,0.0,54.480000000000004,24.97,0.0,0.0,47.67,54.480000000000004,0.0,0.0,190.42000000000002,136.48000000000002,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,20.0,20.0,20.0,20.0,10.0,0.0,0.0,10.0,10.0,0.0,2.0,8.0,9.0,1.0,6.0,6.0,6.0,5.0,6.0,0.0,6.0,0.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6100174f92a7a0e5141b195e,24,Woman,College,portuguese,english,spanish,n/a,no,BLP,20,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,47.67,22.7,8.626,0.0,50.14,4.36,10.9,0.0,54.480000000000004,49.94,29.51,0.0,47.67,49.94,27.240000000000002,0.0,199.96000000000004,126.94,76.27600000000001,0.0,20.0,20.0,20.0,12.0,20.0,0.0,20.0,0.0,5.0,3.0,9.0,1.0,10.0,0.0,9.0,1.0,8.0,2.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,,3.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,3.0,,4.0,,3.0,,4.0,,2.0,,3.0,,3.0,
0,61001b6892ebd05a24fe82e1,21,Man,College,xhosa,englis,n/a,n/a,no,BLP,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,46.308,45.854,0.0,0.0,14.170000000000002,35.970000000000006,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,40.86,54.480000000000004,0.0,0.0,155.81799999999998,190.78400000000005,0.0,0.0,20.0,20.0,20.0,16.0,20.0,20.0,20.0,20.0,2.0,5.0,3.0,6.0,8.0,1.0,0.0,10.0,2.0,7.0,0.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61055020201a7da5a704f7dd,25,Woman,Masters,Dutch,Chinese (Cantonese),English,n/a,French,BLP,19,20.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,44.946,35.866,33.142,0.0,23.98,13.080000000000002,9.81,0.0,54.480000000000004,22.7,49.94,0.0,45.4,43.13,49.94,0.0,168.806,114.77600000000001,142.832,0.0,15.0,17.0,20.0,20.0,20.0,1.0,20.0,20.0,5.0,1.0,6.0,1.0,0.0,7.0,5.0,0.0,5.0,1.0,6.0,3.0,6.0,2.0,6.0,6.0,6.0,2.0,6.0,0.0,6.0,1.0,2.0,6.0,6.0,6.0,6.0,6.0,14.0,,20.0,,20.0,,0.0,,5.0,,2.0,,1.0,,4.0,,3.0,,0.0,,4.0,,6.0,,6.0,,6.0,,4.0,,6.0,,6.0,,6.0,
0,6107d788163252e3b5c348e3,23,Woman,MinusCollege,Polish,English,n/a,n/a,no,BLP,20,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,43.13,12.712,0.0,0.0,44.690000000000005,9.81,0.0,0.0,54.480000000000004,47.67,0.0,0.0,52.21,49.94,0.0,0.0,194.51000000000002,120.132,0.0,0.0,20.0,4.0,11.0,11.0,20.0,0.0,20.0,0.0,4.0,0.0,9.0,1.0,10.0,0.0,8.0,2.0,6.0,4.0,8.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,610834993bac40f050062896,20,Man,MinusCollege,Spanish,English,German,French,"Basic Russian, Italian",BLP,20,20.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,50.848,23.608,5.448,2.724,41.42,9.81,14.170000000000002,0.0,54.480000000000004,54.480000000000004,34.05,31.78,54.480000000000004,40.86,34.05,31.78,201.228,128.75799999999998,87.71799999999999,66.284,20.0,20.0,12.0,12.0,20.0,0.0,20.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,4.0,5.0,5.0,6.0,3.0,1.0,6.0,6.0,3.0,2.0,6.0,6.0,0.0,0.0
0,61086c2bfda98ba5d75b9db4,25,Woman,College,Polish,English,Spanish,Russian,No.,BLP,20,14.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,46.762,20.43,2.27,3.632,35.970000000000006,14.170000000000002,14.170000000000002,1.09,54.480000000000004,54.480000000000004,27.240000000000002,13.620000000000001,54.480000000000004,49.94,40.86,4.54,191.692,139.02,84.54,22.882,15.0,8.0,19.0,19.0,20.0,0.0,20.0,0.0,9.0,4.0,9.0,1.0,10.0,0.0,3.0,6.0,6.0,3.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,4.0,3.0,3.0,1.0,3.0,0.0,6.0,1.0,6.0,0.0
0,610958b8473c7b96e4bd207d,20,Man,HighSchool,Polish,English,n/a,n/a,no,BLP,20,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,47.67,17.252,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,36.32,0.0,0.0,54.480000000000004,31.78,0.0,0.0,205.68,90.80199999999999,0.0,0.0,5.0,2.0,20.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,7.0,3.0,9.0,1.0,9.0,1.0,6.0,4.0,6.0,5.0,6.0,4.0,6.0,3.0,6.0,3.0,6.0,0.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,610a52647a452dee7ca89360,25,Man,College,Spanish,English,n/a,n/a,n/a,BLP,20,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,54.480000000000004,20.43,0.0,0.0,45.78,8.72,0.0,0.0,54.480000000000004,49.94,0.0,0.0,47.67,45.4,0.0,0.0,202.41000000000003,124.49000000000001,0.0,0.0,20.0,10.0,20.0,16.0,20.0,0.0,20.0,0.0,20.0,5.0,9.0,1.0,10.0,0.0,5.0,5.0,8.0,2.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,3.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,610d2275ba5f1ee0fdcee3e8,23,Man,Masters,Italian,English,n/a,n/a,No,BLP,20,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,45.854,36.774,0.0,0.0,47.96,6.540000000000001,0.0,0.0,54.480000000000004,34.05,0.0,0.0,54.480000000000004,29.51,0.0,0.0,202.774,106.87400000000001,0.0,0.0,20.0,7.0,20.0,18.0,20.0,20.0,20.0,20.0,1.0,1.0,9.0,1.0,10.0,0.0,5.0,5.0,10.0,0.0,10.0,0.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,3.0,6.0,4.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,610f2eabb45be8717fc155e0,21,Man,MinusCollege,Portuguse,English,Spanish,n/a,no,BLP,20,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,50.848,12.258000000000001,9.534,0.0,50.14,4.36,10.9,0.0,54.480000000000004,49.94,49.94,0.0,54.480000000000004,45.4,38.59,0.0,209.94800000000004,111.958,108.964,0.0,20.0,8.0,12.0,9.0,20.0,0.0,20.0,0.0,20.0,0.0,9.0,1.0,10.0,0.0,7.0,3.0,10.0,0.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,6.0,8.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,6.0,,6.0,,5.0,,4.0,,4.0,,3.0,,6.0,
0,61125e23136464bd2cbbefc9,21,Man,MinusCollege,Polish,Deustch,English,n/a,No,BLP,20,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,50.848,9.08,10.896,0.0,46.870000000000005,1.09,16.35,0.0,54.480000000000004,24.97,40.86,0.0,54.480000000000004,2.27,38.59,0.0,206.678,37.410000000000004,106.696,0.0,20.0,0.0,12.0,7.0,20.0,0.0,20.0,0.0,20.0,0.0,7.0,0.0,9.0,1.0,7.0,0.0,10.0,0.0,10.0,0.0,6.0,2.0,6.0,3.0,6.0,4.0,6.0,2.0,6.0,0.0,6.0,0.0,6.0,1.0,6.0,0.0,4.0,,12.0,,0.0,,0.0,,1.0,,3.0,,0.0,,3.0,,0.0,,0.0,,4.0,,5.0,,5.0,,4.0,,3.0,,3.0,,5.0,,6.0,
0,61143bd22a1649da3b52ae32,24,Man,PlusCollege,Northern Sotho,English,Setswana,Isixhosa,yes,BLP,20,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,49.032000000000004,54.480000000000004,40.86,3.178,18.53,34.88,10.9,1.09,54.480000000000004,54.480000000000004,45.4,29.51,54.480000000000004,40.86,13.620000000000001,18.16,176.52200000000002,184.70000000000005,110.78,51.938,20.0,20.0,18.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,5.0,4.0,10.0,0.0,1.0,9.0,1.0,9.0,0.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,20.0,0.0,0.0,0.0,20.0,5.0,20.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,5.0,6.0,2.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0
0,61158a5c1d8390415ff117a8,22,Donna,Uni,Italiano,Inglese,Spagnolo,Tedesco,no,BLP,20,15.0,6.0,6.0,20.0,5.0,0.0,0.0,20.0,15.0,5.0,5.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,20.0,4.0,2.0,0.0,7.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,5.0,3.0,1.0,0.0,9.0,1.0,0.0,0.0,6.0,6.0,4.0,2.0,6.0,6.0,6.0,3.0,6.0,6.0,4.0,1.0,true,true,true,true,6.0,6.0,4.0,0.0,6.0,6.0,6.0,3.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,3.0,54.480000000000004,17.706,5.902,5.448,41.42,8.72,3.2700000000000005,0.0,54.480000000000004,54.480000000000004,40.86,13.620000000000001,54.480000000000004,49.94,49.94,34.05,204.86,130.846,99.972,53.117999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,611bdb0fed7c9df6dce28c3f,24,Woman,College,English,Dutch,Russian,n/a,a basic level of French,BLP,9,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,9.534,34.504,29.964000000000002,0.0,39.24,4.36,1.09,0.0,54.480000000000004,54.480000000000004,40.86,0.0,52.21,40.86,24.97,0.0,155.464,134.204,96.884,0.0,8.0,13.0,3.0,12.0,0.0,18.0,0.0,17.0,1.0,2.0,10.0,0.0,0.0,1.0,8.0,2.0,10.0,0.0,8.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,5.0,6.0,6.0,6.0,6.0,20.0,,0.0,,6.0,,20.0,,0.0,,0.0,,9.0,,0.0,,0.0,,1.0,,6.0,,6.0,,4.0,,2.0,,4.0,,4.0,,1.0,,2.0,
0,611cebb780fbae98c5bcc84d,24,Woman,College,IsiZulu,English,n/a,n/a,no,BLP,20,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,44.492000000000004,40.406,0.0,0.0,22.89,31.610000000000003,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,47.67,0.0,0.0,176.342,174.166,0.0,0.0,20.0,15.0,16.0,16.0,20.0,20.0,20.0,20.0,2.0,3.0,5.0,5.0,8.0,2.0,3.0,7.0,5.0,5.0,0.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,611d33d7cc16fdd812b1a4c4,21,Woman,MinusCollege,Portuguese,English,n/a,n/a,I can understand spanish and some french,BLP,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,52.21,34.050000000000004,0.0,0.0,40.330000000000005,14.170000000000002,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,52.21,27.240000000000002,0.0,0.0,199.23000000000002,129.94000000000003,0.0,0.0,20.0,20.0,15.0,15.0,20.0,0.0,20.0,20.0,20.0,0.0,8.0,2.0,9.0,1.0,7.0,3.0,5.0,5.0,8.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,611dc53f0098557586e89b17,23,Man,College,English,Setswana,Sepedi,Afrikaans,No,BLP,20,20.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,51.302,45.4,45.4,40.86,34.88,0.0,0.0,0.0,54.480000000000004,36.32,40.86,38.59,54.480000000000004,54.480000000000004,54.480000000000004,40.86,195.142,136.2,140.74,120.31,20.0,20.0,13.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,6.0,2.0,5.0,2.0,7.0,2.0,5.0,2.0,9.0,,6.0,6.0,6.0,6.0,6.0,2.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20.0,7.0,0.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,2.0,,2.0,1.0,1.0,,2.0,1.0,,1.0,6.0,6.0,6.0,4.0,3.0,4.0,3.0,3.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,3.0
0,611e7d1295185bf6f56fd951,25,Man,PlusCollege,Swahilli,English,Dutch,Afrikaans,Zulu,BLP,17,15.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,30.872,39.044000000000004,17.706,25.424,25.07,21.8,4.36,5.45,47.67,54.480000000000004,31.78,34.05,54.480000000000004,45.4,22.7,13.620000000000001,158.09199999999998,160.72400000000002,76.546,78.544,17.0,15.0,8.0,14.0,3.0,19.0,20.0,20.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,3.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,10.0,10.0,5.0,5.0,2.0,19.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,0.0,0.0,3.0,2.0,3.0,2.0
0,611e9c16e90a0d4c6f0d8df5,24,Woman,PlusCollege,tshivenda,english ,Tsonga,sepedi,no,BLP,20,16.0,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,42.222,36.774,19.976,13.166,30.520000000000003,22.89,10.9,1.09,54.480000000000004,52.21,40.86,36.32,54.480000000000004,34.05,34.05,34.05,181.702,145.92399999999998,105.78599999999999,84.626,20.0,10.0,13.0,13.0,20.0,20.0,20.0,20.0,0.0,2.0,8.0,1.0,10.0,0.0,0.0,10.0,9.0,1.0,1.0,9.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,0.0,6.0,6.0,6.0,5.0,6.0,2.0,3.0,2.0,20.0,20.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,6.0,6.0,6.0
